current,torque
1.176332623101782993e+01,1.081564102337575051e+01
1.755987801637463619e+01,1.470711416509790226e+01
2.649350007255892869e+00,2.951694681164434897e+00
1.624170724362956264e+01,1.377510986953057959e+01
1.016688604714655675e+01,1.333379420088245126e+01
2.981796889738360434e+01,2.123365372330297518e+01
7.474542600247535695e+00,7.592627288606324854e+00
1.019494830870531743e+01,9.762430339829510473e+00
1.230663427769578000e+01,9.989937852758368209e+00
2.491791345728096729e+01,1.902332454823601893e+01
2.133640758593402253e+01,1.654323296604570004e+01
1.457296759388400886e+01,1.265926897608463442e+01
1.040799432088472809e+00,2.831725692148935991e+00
2.663203496527625447e+00,3.006660951656957348e+00
6.652810950011000202e+00,7.590308182469980736e+00
7.251159476374620105e+00,7.254172886987044322e+00
1.382094912735521319e+01,1.239626420484538194e+01
1.921963573008060067e+01,1.499219343700201001e+01
2.680004998338174005e+01,1.815228083878217902e+01
2.524391084118009232e+01,1.886104714446084429e+01
1.605076892173963543e+01,1.365874931668539638e+01
3.888249730405419768e+00,4.610951399689177777e+00
6.860259943253232962e-03,-2.655446911406805777e-02
2.200364487359283316e+01,1.667231920222266695e+01
2.889923475595531599e+01,1.867453348789334555e+01
6.842747232093016940e+00,6.982687832580139364e+00
1.428626322867570586e+01,1.257986138317333413e+01
1.803618368373850478e+00,6.270754943185030683e-02
9.343767198740639657e+00,8.957963639856428628e+00
4.080725904685614580e+00,4.344723467242102011e+00
1.838145811534119645e+01,1.504438391433646238e+01
9.542522847430392474e+00,7.326419610291083018e+00
2.034725287734729093e+01,1.613915235083115007e+01
3.526396785156825864e+00,3.775125640995480314e+00
2.819116180222294687e+01,1.876348814226407669e+01
2.307325855130240200e+01,1.741143104122788898e+01
1.785444422062160541e+01,1.460902047753019239e+01
2.015910219900948874e+01,1.580478248359052884e+01
2.951914215642213080e+01,1.891351989331369410e+01
3.958350210015404436e+00,4.313909361721506741e+00
9.974393751685648013e+00,8.105770686921706769e+00
1.181051806042778196e+01,1.078116183528892336e+01
2.086343886373105860e+01,1.621941804431819278e+01
2.845950428052679726e+01,1.875457829767278639e+01
2.334324410345539036e+01,1.728156800617809807e+01
4.466416792257757784e+00,4.602137279538665027e+00
1.149551810547003328e+01,1.070594861836472234e+01
1.533027980056211703e+01,1.322931045233336000e+01
1.525666278259612696e+01,1.338748572674209214e+01
1.889027521736693771e+01,1.503464653602544132e+01
1.158005959603367430e+01,1.079302586907367711e+01
2.710930863199370044e+00,4.584680889787623670e+00
3.528675557596224976e+00,3.774192106477181952e+00
2.758260718479486684e+01,1.862640930256211291e+01
1.979529006785951672e+00,2.318815796522557093e+00
9.423648310332916722e+00,1.010930633828129288e+01
4.828103259244792334e+00,5.187448145573835490e+00
4.630091922845385177e+00,7.301555941330448718e+00
1.109215065794046673e+01,1.043393520158798715e+01
6.450465170770955048e+00,5.383698986402401410e+00
2.329047694287672776e+00,2.548839832168838804e+00
1.360218701975152555e+01,1.215935947724485899e+01
4.386659420921876773e+00,4.697013042868691812e+00
8.143284556460594459e+00,7.442187626390956545e+00
1.583629136888381517e+01,1.355549467707815126e+01
1.937152663513774087e+01,1.384397059377908690e+01
1.410707711140533682e+01,1.251057727676403708e+01
2.497960693361061146e+01,1.900125735305428876e+01
3.952071691208204562e+00,4.212015573259167311e+00
2.094894214195130644e+01,1.638884471529042841e+01
2.445017355260796776e+01,1.757572118808657535e+01
2.203417779070784732e+01,1.766064918833403041e+01
8.372980705217825559e+00,8.131656076644105724e+00
1.746330150849536578e+00,2.010517419418223373e+00
1.268285466716519849e+01,1.150768461802929110e+01
2.806820535828878249e+01,1.783883167377018708e+01
1.284985941021587230e+01,1.168988113928131689e+01
2.508666262926144697e+01,2.053462279991677519e+01
2.877787481304143924e+01,1.663232991779552350e+01
1.010836844627729647e+01,9.549547659739886285e+00
1.549738196411960800e+01,1.234567529581180878e+01
2.292456459439037886e+01,1.692873139029943630e+01
2.721036335185972277e+01,1.793359299752021130e+01
1.904158781525869770e+01,1.541976271062245374e+01
2.090414669202238684e+01,1.625402057603607631e+01
2.918516257230742994e+01,1.891404924135737886e+01
9.082826787755255538e+00,6.265389937158452938e+00
2.859663636311035262e+01,2.098294925959698887e+01
1.128391225756667637e+01,1.021877336394172175e+01
2.359480227076590353e+01,1.724204833696515138e+01
2.716981535639463274e+01,1.835547933663183429e+01
1.116201595510066014e+01,1.061582919218986198e+01
1.678477178328436281e+01,1.409295549437994666e+01
1.407443053356134399e+01,1.242514390252491907e+01
1.391428820506399688e+01,1.028364892027277477e+01
1.520265956023571796e+01,1.322939834080636778e+01
2.588827216486817662e+01,1.806338131685978965e+01
1.284379733278480451e+01,1.151959902225195442e+01
1.676953080169907295e+00,1.415566746765883011e+00
1.616984004915702755e+01,1.370043461318032918e+01
2.714993201973095438e+01,1.834600833898441508e+01
2.340628207123111082e+01,1.730348774778031284e+01
2.913037020154988710e+01,1.870530125088053452e+01
1.258405754634735096e+01,1.154004541742035705e+01
2.968650780668346556e+01,1.899431234633617294e+01
6.804283999446257170e+00,7.014960018111029427e+00
1.145212668996011729e+01,1.072870550310140025e+01
2.408608125826710022e+00,2.735989894209946538e+00
1.634780082579369775e+01,1.366974682627589388e+01
6.580763227428482409e+00,6.780740078019724670e+00
7.311055729864557762e+00,7.408553570386155585e+00
1.440831494724281825e+01,1.267104524785224484e+01
9.940692379368648801e+00,9.389373375072928241e+00
2.488761374992430220e+01,1.828999613697346405e+01
1.910610614596967238e+01,1.541169155637751764e+01
1.903379145269094508e+01,1.508980394911424483e+01
2.596316677828103536e+01,1.810879099749905663e+01
1.781552702078747075e+01,1.452570491030739674e+01
3.929392272701881517e+00,4.148685338657678301e+00
1.246792485715821286e+01,1.145961437334844923e+01
1.680840811894743769e+00,1.953945130155843479e+00
1.305109024597737921e+01,1.216214110738027543e+01
2.746044411941299046e+01,1.995734082685333988e+01
2.888561510682761124e+01,1.884767613649867357e+01
7.658856370829465021e+00,7.634333507663334295e+00
2.001928171093143760e+01,1.600300918349581281e+01
2.957605380526268135e+01,1.917383785891653858e+01
1.170937361539379218e+01,1.092013827415843963e+01
7.776217041610713920e+00,7.777447786792848206e+00
1.168730250878539323e+01,1.064652924225908848e+01
1.010673165642291949e+01,1.034266105845228090e+01
1.300539309585470704e+01,1.172385701961234084e+01
4.174612717525945982e+00,4.534638031326736041e+00
2.671160387627807964e+01,2.035074354135909758e+01
2.742868924918735374e+01,1.848956374514080991e+01
2.174712539554863255e+01,1.666181823171167409e+01
8.972168804101467998e+00,8.710875553090962953e+00
2.140594685352257898e+01,1.570555512021565647e+01
2.973225262077642839e+01,1.885680871646854939e+01
5.097688981892556370e+00,5.455632123452391014e+00
1.675831973533475505e+01,1.405401115256261768e+01
1.765035735561648167e+01,1.452169068799608631e+01
1.467670364349985235e+01,1.190102993598584469e+01
8.250313635720665673e+00,8.199942002444766231e+00
1.388091963121407346e+01,1.221560207558908040e+01
1.749058974908592035e+01,1.456962464345810915e+01
3.466952980551902819e+00,3.500153283505647916e+00
3.626089039711717366e+00,3.825747862130273624e+00
1.207541477742084268e+01,1.114909145230177323e+01
1.744577733210514481e+01,1.440540874737946986e+01
2.039365300257241387e+01,1.605240370536763095e+01
2.195767745771249935e+01,1.664266710378543124e+01
2.852905905484179172e+01,1.863034274467347373e+01
7.321042928951905893e+00,7.359946867723133224e+00
1.956949442667870187e+01,1.547797720747313477e+01
1.628975752001301913e+01,1.386466529127848268e+01
2.940196147572568108e+01,1.868424620465112440e+01
1.855933533734897267e+01,1.508056999696934675e+01
9.763006003284520062e+00,9.304033956699166552e+00
1.323465450989068692e+01,1.182165787076502106e+01
1.839998591228812330e+01,1.492778956638716537e+01
6.308352657536444141e+00,9.803763540155422618e+00
1.691475540542215228e+01,1.432863285310176771e+01
7.214433181096038261e+00,6.019826476008554472e+00
2.853398765074416588e+01,1.857865391686780399e+01
1.625880921632308684e+01,1.351920111052409723e+01
1.839855816222086826e+00,3.582682544692401105e+00
1.309938226880383993e+01,1.239078174673739063e+01
8.004295747793491955e+00,7.825644444316502302e+00
2.333168381514737710e+00,2.519978555926545294e+00
1.430129612850727305e+01,1.268344286738111215e+01
2.801047693576331454e+01,1.858689161182141447e+01
4.017847980955441045e+00,4.354621191872352526e+00
1.460427476720304973e+01,1.278038414635141606e+01
2.775222675597037636e+01,1.783944173644424680e+01
1.139531613130419530e+01,1.164989372431563730e+01
2.562208193597193429e+01,1.629135078683764704e+01
2.875666789167645021e+01,1.973662188531039163e+01
1.665295244217657356e+01,1.416189576585808219e+01
2.318095436159695311e+01,1.710915154468005639e+01
1.232988584236029972e+00,1.416507988689120090e+00
1.964167045078610485e+01,1.546639254587245738e+01
3.276289218279944127e+00,3.642896047528601411e+00
2.824976483370601699e+00,3.094491954720128835e+00
1.362021219784528725e+01,1.239113031227994988e+01
1.526067533608670423e+01,1.342135877428426660e+01
2.514603132789466855e+01,1.920798892920552703e+01
1.628742899029611380e+01,1.390474443425543249e+01
2.272621775408279987e+01,1.348993453442103174e+01
2.568827968052707078e+01,1.799755784036701201e+01
3.412613031500852934e+00,3.562184014469000015e+00
1.266253289548624217e+01,1.153419553600444125e+01
1.380158772019127689e+01,1.259485259769645715e+01
2.427731525741907248e+01,1.757761032142175850e+01
2.387805153103046507e+01,1.732161967814230508e+01
1.418905685359387903e+01,1.060557879669819137e+01
1.008008438077549229e+01,9.429927216187612871e+00
2.033205587276203019e+01,1.592056212665160686e+01
2.113757285983585632e+01,1.755451260031125571e+01
2.158311544582220876e+01,1.653193362610449668e+01
2.744480096361527011e+00,3.204178844277875804e+00
9.332824542199295692e+00,6.829562348160287399e+00
5.442067659444327354e-01,6.866618703500223519e-01
7.631252058585945797e+00,6.489291802422209265e+00
1.310764458297239976e+01,1.188998127766449642e+01
1.035001490308743044e+01,1.012690499871697192e+01
2.700762429488482752e+01,1.848852832759487086e+01
2.338626439628222187e+01,1.757151147102920419e+01
2.186215127519679058e+01,1.665499159009456775e+01
2.673409825683374308e+01,1.595179064135567515e+01
2.590632453723227613e+01,1.672360222393274753e+01
2.306765305034910085e+01,1.696688872566395645e+01
2.040786946284529790e+01,1.614770659041959533e+01
6.414248614593298647e-01,6.286149502313367332e-01
1.562817829457365271e+01,1.354867485594532717e+01
7.879141537952673247e+00,7.956448881944386819e+00
1.746273560102158129e+01,1.438784937076168546e+01
2.485955900470382929e+01,1.761404785966477959e+01
1.424541090003845056e+01,1.257150071238493538e+01
2.372476863314474116e+01,1.728268463844461067e+01
2.303237585172320223e+01,1.695707230412654809e+01
1.477968772460502578e+01,1.282865459992498813e+01
2.939568615622796699e+01,1.871574133142197738e+01
2.450805375917279871e+00,2.632152498075086111e+00
1.394389358868804152e+01,1.252791503876860624e+01
1.337323950567070163e+01,1.198023574596019536e+01
3.973703707061347679e+00,2.284861625863167767e+00
1.835283116901299039e+01,1.509719598020279818e+01
1.526260785015470134e+01,1.327340011405038211e+01
2.804305131490446001e+01,1.863787541393280378e+01
2.818640591727248434e+01,1.863780406137576406e+01
2.506669523701411606e+01,1.672816481692666457e+01
7.751162174693466689e+00,9.242023429639228738e+00
1.122906830026239433e+01,1.041867150452487323e+01
2.603666941934746504e+01,1.818835361738243961e+01
7.256189224840596808e+00,1.008302939659058595e+01
1.994049163573951233e+01,1.585234805054246721e+01
7.404013777665209517e+00,7.503836514689973924e+00
7.730609872617112188e+00,7.557144896296195569e+00
7.178370796397345543e+00,7.276789439932462855e+00
2.626085235994074552e+01,1.832851728566355121e+01
3.817247496683320307e+00,4.043951676692304709e+00
1.499303840061054238e+01,1.320461409881713166e+01
1.122592692049486907e+01,1.050372825094639495e+01
6.699858044029349813e+00,6.656092113648487185e+00
1.002156575982729514e+01,9.357173430158114869e+00
2.182122942025272749e+01,1.556068144171227274e+01
2.024368449119477997e+00,2.211484194083024768e+00
9.192741086169631259e-02,6.475890129899039560e-02
1.947786160755845231e+01,1.552268605901728371e+01
2.603095190418821758e+01,1.801233602325019589e+01
1.921728204123384742e+01,1.541968316631780844e+01
2.146035111754236269e+01,1.674053441486846339e+01
2.375953360288907845e+01,1.781167687588956738e+01
1.705977717966645102e+01,1.439895016684359419e+01
1.908687595196355602e+01,1.410266045121783129e+01
2.597038021243410455e+01,1.809960950372792965e+01
1.008963170170961021e+01,1.124578222453986953e+01
2.459814559524653887e+01,1.766331724015949334e+01
1.747003236071331855e+01,1.448708577436554634e+01
7.827640534847686737e+00,7.710577448024520386e+00
1.332270915184888826e+00,1.427560651610377818e+00
1.205005772583481694e+01,1.114599765974249124e+01
1.071971921304266395e+01,8.822153149663748195e+00
8.345960134323080482e+00,7.763997370364039696e+00
1.641916282892896106e+01,1.397456726940393246e+01
2.590355522248460929e+01,1.808874051835570285e+01
2.664527560204176737e+01,1.826165429089876113e+01
8.988616974996435971e+00,8.008629909518868217e+00
2.833186332838584320e+01,1.851787954176787565e+01
6.500147168696762456e+00,6.581791176577283409e+00
2.879806090592275325e+01,1.879154340156020453e+01
1.596443169464303224e+01,1.379844326274461963e+01
1.954650155396162603e+01,1.568389478722233399e+01
3.256200069195192004e-01,4.202251014746352098e-01
1.741795028169739368e+01,1.464936795791050450e+01
2.152115741273994587e+01,1.750920670867527917e+01
6.220841895788860931e+00,6.163795250343447663e+00
2.122827760128560559e+00,2.264755419453488461e+00
1.730975922797744815e+01,1.382756865605129093e+01
2.157813760794799762e+01,1.675383500356665678e+01
2.598028250631274361e+01,1.620871136949414293e+01
1.044132899980816553e+01,9.957648341557305827e+00
2.366784683931686928e+01,1.739264257035482686e+01
2.763002957612263089e+01,1.859760475806140789e+01
1.846961304168115703e+01,1.515476949653111838e+01
1.524617780385439936e+00,1.761252053638294290e+00
1.427612888832413063e+01,1.260009359373437832e+01
7.573614777126158604e-01,1.080118969217648273e+00
2.192638631604906863e+01,1.964102041003759780e+01
2.961055106039805551e+01,1.859075608758915976e+01
1.580936115381049589e+01,1.346744894908760770e+01
2.929352494664707596e+00,3.311426705674054283e+00
2.926404023861005754e+01,1.888479669794530835e+01
9.277202844693769990e+00,8.833089272909896650e+00
2.744286226047245592e+01,1.827113366374626935e+01
8.936494719889692462e+00,9.981296110796506582e+00
1.264229537215769916e+01,1.137084037041628548e+01
2.250614075463339958e+01,1.677749911747265088e+01
2.195159529927993347e+01,1.669945754493995693e+01
1.347872397981338999e+01,1.174887887820203858e+01
1.118420746251492837e+01,1.047864609083720744e+01
1.249378458855253671e+00,1.362607405389141491e+00
1.949027011079500937e+01,1.559984488015917492e+01
1.693327775958745818e+01,1.430263852220017640e+01
1.902849112493716177e+01,1.519999283354291997e+01
6.088412510330925898e+00,6.125465837078527542e+00
1.969842199002287231e+01,1.574600466441455460e+01
4.976237875426371637e+00,6.213971198055184608e+00
2.092751607028638006e+01,1.632561473284980735e+01
2.989837680199192604e+01,2.004742902474711030e+01
2.722642383551811562e+01,1.844571037302779359e+01
2.993977395444202472e+01,2.001235044166507748e+01
1.457131190276918531e+01,1.281210957337244061e+01
1.616981879839220682e+01,1.363632271621305492e+01
1.995043805983620899e+01,1.374727168066007543e+01
2.953968987901144772e+01,1.652845162397695589e+01
8.496552437441565075e+00,8.335106923511464316e+00
